Time: 18/13:36:40 Arduino 0: 
Time: 18/13:36:51 Arduino 0: 0: 264.02,1: 257.34,2: 251.37,3: 246.80,4: 240.12,5: 234.84,6: 229.92
Time: 18/13:36:51 Arduino 0: 0: 263.67,1: 259.45,2: 252.77,3: 246.45,4: 241.52,5: 235.20,6: 229.57
Time: 18/13:36:52 Arduino 0: 0: 266.84,1: 260.51,2: 254.53,3: 248.55,4: 241.52,5: 236.25,6: 229.92
Time: 18/13:36:52 Arduino 0: 0: 269.30,1: 263.67,2: 255.94,3: 249.61,4: 243.63,5: 236.25,6: 231.33
Time: 18/13:36:52 Arduino 0: 0: 272.11,1: 265.08,2: 258.75,3: 251.72,4: 244.69,5: 238.71,6: 231.33
Time: 18/13:36:52 Arduino 0: 0: 275.27,1: 267.89,2: 259.80,3: 253.83,4: 246.80,5: 239.06,6: 233.44
Time: 18/13:36:52 Arduino 0: 0: 277.38,1: 270.35,2: 262.97,3: 255.23,4: 248.91,5: 241.52,6: 233.79
Time: 18/13:36:52 Arduino 0: 0: 281.25,1: 272.81,2: 264.38,3: 258.05,4: 249.96,5: 242.93,6: 236.60
Time: 18/13:36:52 Arduino 0: 0: 282.30,1: 275.63,2: 267.19,3: 259.10,4: 252.42,5: 244.69,6: 236.95
Time: 18/13:36:52 Arduino 0: 0: 285.12,1: 277.03,2: 269.30,3: 261.91,4: 253.13,5: 246.45,6: 239.06
Time: 18/13:36:52 Arduino 0: 0: 287.23,1: 280.20,2: 271.05,3: 263.67,4: 255.94,5: 247.15,6: 240.82
Time: 18/13:36:52 Arduino 0: 0: 289.69,1: 281.25,2: 273.87,3: 266.13,4: 256.99,5: 249.96,6: 241.52
Time: 18/13:36:52 Arduino 0: 0: 292.50,1: 284.41,2: 274.92,3: 268.24,4: 259.45,5: 250.66,6: 243.98
Time: 18/13:36:52 Arduino 0: 0: 294.96,1: 286.88,2: 278.44,3: 269.65,4: 261.56,5: 253.13,6: 244.34
Time: 18/13:36:52 Arduino 0: 0: 297.42,1: 288.98,2: 279.14,3: 272.11,4: 262.97,5: 254.18,6: 246.80
Time: 18/13:36:52 Arduino 0: 0: 296.02,1: 289.69,2: 281.25,3: 272.46,4: 264.73,5: 255.94,6: 247.50
Time: 18/13:36:53 Arduino 0: 0: 296.02,1: 288.98,2: 280.90,3: 273.87,4: 264.38,5: 256.99,6: 248.91
Time: 18/13:36:53 Arduino 0: 0: 296.02,1: 289.34,2: 281.25,3: 273.52,4: 266.13,5: 256.99,6: 249.61
Time: 18/13:36:53 Arduino 0: 0: 285.82,1: 279.84,2: 274.92,3: 269.65,4: 261.91,5: 255.94,6: 248.20
Time: 18/13:36:53 Arduino 0: 0: 265.43,1: 265.43,2: 262.97,3: 260.86,4: 256.64,5: 250.31,6: 245.39
Time: 18/13:36:53 Arduino 0: 0: 262.62,1: 260.16,2: 257.34,3: 254.18,4: 250.31,5: 246.45,6: 240.47
Time: 18/13:36:53 Arduino 0: 0: 262.97,1: 258.75,2: 253.48,3: 250.66,4: 246.45,5: 241.88,6: 238.36
Time: 18/13:36:53 Arduino 0: 0: 262.97,1: 258.05,2: 253.13,3: 247.85,4: 243.98,5: 239.77,6: 234.49
Time: 18/13:36:53 Arduino 0: 0: 262.62,1: 258.05,2: 252.07,3: 247.50,4: 242.23,5: 238.01,6: 233.79
Time: 18/13:36:53 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.80,4: 242.23,5: 236.95,6: 232.03
Time: 18/13:36:53 Arduino 0: 0: 262.62,1: 257.34,2: 252.07,3: 247.15,4: 240.82,5: 236.60,6: 231.68
Time: 18/13:36:53 Arduino 0: 0: 263.67,1: 258.05,2: 252.07,3: 246.80,4: 241.52,5: 235.55,6: 231.33
Time: 18/13:36:53 Arduino 0: 0: 262.27,1: 257.70,2: 252.42,3: 247.15,4: 241.17,5: 236.25,6: 230.27
Time: 18/13:36:53 Arduino 0: 0: 262.97,1: 258.05,2: 251.72,3: 246.80,4: 241.52,5: 235.20,6: 230.98
Time: 18/13:36:54 Arduino 0: 0: 263.32,1: 257.34,2: 252.42,3: 246.45,4: 241.17,5: 235.90,6: 229.92
Time: 18/13:36:54 Arduino 0: 0: 264.02,1: 257.70,2: 251.72,3: 247.15,4: 241.17,5: 235.20,6: 230.63
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.09,4: 241.17,5: 235.55,6: 229.57
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 257.70,2: 251.72,3: 246.80,4: 240.47,5: 235.55,6: 230.27
Time: 18/13:36:54 Arduino 0: 0: 263.32,1: 257.70,2: 252.07,3: 246.09,4: 241.17,5: 234.84,6: 229.92
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 246.80,4: 240.47,5: 235.55,6: 229.57
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 258.05,2: 251.37,3: 246.45,4: 241.17,5: 234.49,6: 229.92
Time: 18/13:36:54 Arduino 0: 0: 263.32,1: 257.34,2: 252.42,3: 246.45,4: 240.82,5: 235.55,6: 229.22
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 258.05,2: 251.37,3: 247.15,4: 241.17,5: 234.84,6: 230.27
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 246.09,4: 240.82,5: 235.55,6: 228.87
Time: 18/13:36:54 Arduino 0: 0: 263.67,1: 258.05,2: 251.37,3: 246.80,4: 240.47,5: 234.84,6: 229.92
Time: 18/13:36:54 Arduino 0: 0: 263.32,1: 258.40,2: 252.42,3: 246.09,4: 241.17,5: 235.20,6: 229.57
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 247.15,4: 240.47,5: 235.55,6: 229.57
Time: 18/13:36:54 Arduino 0: 0: 262.97,1: 258.05,2: 252.07,3: 246.45,4: 241.17,5: 234.49,6: 229.92
Time: 18/13:36:55 Arduino 0: 0: 263.32,1: 257.34,2: 252.42,3: 246.80,4: 240.47,5: 235.55,6: 229.22
Time: 18/13:36:55 Arduino 0: 0: 262.97,1: 257.70,2: 251.37,3: 247.15,4: 241.52,5: 234.84,6: 230.27
Time: 18/13:36:55 Arduino 0: 0: 262.62,1: 257.70,2: 252.42,3: 246.09,4: 241.17,5: 235.55,6: 228.87
